"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"KEGG Leishmaniasis",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.148514851485149,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.871287128712871,0.366336633663366,0.108910891089109,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0396039603960396,0.910891089108911,0.316831683168317,0.108910891089109,0.0198019801980198,0.287128712871287,0.188118811881188,0.0495049504950495,0.0099009900990099,0.188118811881188,0.099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.96039603960396,0.277227722772277,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0396039603960396,0.97029702970297,0.633663366336634,0.0297029702970297,0.0198019801980198,0.0198019801980198,0.257425742574257,0.95049504950495,0.0099009900990099,0.0198019801980198,0.207920792079208,0.306930693069307,0.0396039603960396,0.871287128712871,0.178217821782178,1,0.0396039603960396,0.396039603960396
"KEGG Allograft rejection",0.0198019801980198,1,1,0.0198019801980198,1,1,1,1,1,1,1,0.0099009900990099,0.257425742574257,0.0099009900990099,0.0099009900990099,0.851485148514851,0.0099009900990099,0.0198019801980198,0.128712871287129,0.0396039603960396,0.0099009900990099,0.207920792079208,0.0099009900990099,0.0099009900990099,0.98019801980198,0.0198019801980198,0.0099009900990099,1,0.0297029702970297,0.247524752475248,0.257425742574257,0.326732673267327,0.653465346534653,0.306930693069307,0.346534653465347,0.0396039603960396,0.188118811881188,0.217821782178218,0.0099009900990099,0.752475247524752,0.0099009900990099,0.0099009900990099,1,0.168316831683168,0.376237623762376,0.940594059405941,0.0099009900990099,0.0099009900990099,0.158415841584158,0.0297029702970297,0.0099009900990099,0.356435643564356,0.811881188118812,0.0891089108910891,0.287128712871287,0.366336633663366,0.0099009900990099,0.0594059405940594,0.0792079207920792,0.405940594059406,0.0594059405940594,0.346534653465347,0.0693069306930693,1,1,0.0099009900990099
"KEGG Graft-versus-host disease",0.0495049504950495,1,1,0.0198019801980198,1,1,1,1,1,1,1,0.0099009900990099,0.247524752475248,0.0099009900990099,0.0099009900990099,0.831683168316832,0.0198019801980198,0.0099009900990099,0.0891089108910891,0.0792079207920792,0.0099009900990099,0.178217821782178,0.0099009900990099,0.0099009900990099,0.98019801980198,0.0099009900990099,0.0099009900990099,1,0.0297029702970297,0.257425742574257,0.267326732673267,0.178217821782178,0.534653465346535,0.188118811881188,0.247524752475248,0.0198019801980198,0.257425742574257,0.207920792079208,0.0099009900990099,0.742574257425743,0.0099009900990099,0.0099009900990099,1,0.0792079207920792,0.425742574257426,0.861386138613861,0.0099009900990099,0.0099009900990099,0.168316831683168,0.0297029702970297,0.0099009900990099,0.198019801980198,0.732673267326733,0.138613861386139,0.306930693069307,0.247524752475248,0.0198019801980198,0.099009900990099,0.0297029702970297,0.455445544554455,0.0792079207920792,0.267326732673267,0.168316831683168,1,1,0.0099009900990099
"KEGG Hematopoietic cell lineage",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.603960396039604,0.0099009900990099,0.0099009900990099,0.118811881188119,0.0099009900990099,0.0099009900990099,1,0.861386138613861,0.0099009900990099,0.693069306930693,0.0099009900990099,0.0099009900990099,0.0693069306930693,0.0099009900990099,0.0099009900990099,1,0.831683168316832,0.0099009900990099,0.821782178217822,0.524752475247525,0.207920792079208,0.712871287128713,0.207920792079208,1,0.0495049504950495,0.732673267326733,0.0099009900990099,0.0396039603960396,0.0099009900990099,0.0099009900990099,1,0.920792079207921,0.0099009900990099,0.158415841584158,0.0099009900990099,0.0099009900990099,1,0.99009900990099,0.0099009900990099,0.168316831683168,0.0198019801980198,1,0.851485148514851,0.99009900990099,0.0099009900990099,1,0.851485148514851,0.0099009900990099,1,1,0.0099009900990099,1,1,0.742574257425743
"KEGG Ribosome biogenesis in eukaryotes",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0594059405940594,0.0099009900990099,0.0099009900990099,0.910891089108911,0.0891089108910891,0.0198019801980198,1,0.0495049504950495,0.0099009900990099,0.138613861386139,0.0099009900990099,0.0099009900990099,1,0.356435643564356,0.0099009900990099,1,0.148514851485149,0.0099009900990099,0.217821782178218,0.0495049504950495,0.772277227722772,0.0693069306930693,0.0198019801980198,1,0.495049504950495,0.178217821782178,0.0099009900990099,0.99009900990099,0.306930693069307,0.118811881188119,1,0.0297029702970297,0.0198019801980198,0.297029702970297,0.0297029702970297,0.158415841584158,1,0.0198019801980198,0.0099009900990099,0.386138613861386,0.643564356435644,1,0.623762376237624,0.99009900990099,0.178217821782178,0.207920792079208,0.0099009900990099,0.495049504950495,1,0.455445544554455,0.0495049504950495,1,1,0.237623762376238
"KEGG Protein processing in endoplasmic reticulum",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0594059405940594,0.0099009900990099,0.742574257425743,1,0.257425742574257,0.524752475247525,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.366336633663366,0.227722772277228,0.0099009900990099,1,0.366336633663366,0.653465346534653,0.0099009900990099,0.0099009900990099,0.0693069306930693,0.158415841584158,0.267326732673267,1,0.0396039603960396,0.336633663366337,0.0099009900990099,0.930693069306931,0.0594059405940594,0.128712871287129,1,0.158415841584158,0.237623762376238,0.336633663366337,0.0099009900990099,0.0891089108910891,1,0.366336633663366,0.188118811881188,0.0198019801980198,0.0594059405940594,1,1,0.871287128712871,0.0099009900990099,1,0.0198019801980198,0.0297029702970297,1,1,0.0099009900990099,1,1,0.247524752475248
"KEGG Ubiquitin mediated proteolysis",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.118811881188119,0.0099009900990099,0.0099009900990099,0.811881188118812,0.0099009900990099,0.0792079207920792,0.0495049504950495,0.732673267326733,0.0099009900990099,0.267326732673267,0.0099009900990099,0.0594059405940594,0.96039603960396,0.0693069306930693,0.0594059405940594,1,0.435643564356436,0.0297029702970297,0.128712871287129,0.287128712871287,0.0396039603960396,0.0693069306930693,0.554455445544555,1,0.900990099009901,0.524752475247525,0.0099009900990099,0.831683168316832,0.0198019801980198,0.0099009900990099,0.099009900990099,0.316831683168317,0.0099009900990099,0.633663366336634,0.0594059405940594,0.0693069306930693,1,0.544554455445545,0.108910891089109,0.267326732673267,0.792079207920792,0.0594059405940594,0.910891089108911,1,0.0099009900990099,0.0198019801980198,0.465346534653465,0.0198019801980198,0.0099009900990099,1,0.277227722772277,1,1,0.396039603960396
"KEGG Leukocyte transendothelial migration",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.217821782178218,0.148514851485149,0.0099009900990099,0.0693069306930693,0.95049504950495,0.0297029702970297,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.148514851485149,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.98019801980198,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.0693069306930693,0.227722772277228,0.0099009900990099,0.0099009900990099,0.366336633663366,0.306930693069307,0.0099009900990099,0.148514851485149,0.108910891089109,0.0099009900990099,0.0891089108910891,1,0.0297029702970297,0.465346534653465,0.118811881188119,0.0099009900990099,0.0693069306930693,0.732673267326733,0.118811881188119,0.811881188118812,0.465346534653465,0.0297029702970297,0.752475247524752,1,0.0099009900990099,0.0198019801980198,0.168316831683168,0.0198019801980198,0.0198019801980198,1,0.0099009900990099,0.356435643564356,0.0594059405940594,0.237623762376238
"KEGG Ribosome",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.96039603960396,0.0099009900990099,0.0099009900990099,1,1,0.0495049504950495,1,0.910891089108911,0.0396039603960396,0.831683168316832,0.0099009900990099,0.0099009900990099,1,0.762376237623762,0.0594059405940594,1,0.405940594059406,0.0693069306930693,0.930693069306931,0.544554455445545,1,0.128712871287129,0.277227722772277,1,0.910891089108911,1,0.0099009900990099,0.910891089108911,0.841584158415842,0.0297029702970297,1,0.732673267326733,0.0693069306930693,1,0.95049504950495,0.0198019801980198,0.346534653465347,0.98019801980198,0.277227722772277,0.0495049504950495,1,1,0.386138613861386,0.99009900990099,0.366336633663366,1,0.98019801980198,0.722772277227723,1,0.97029702970297,0.504950495049505,1,1,0.861386138613861
"KEGG Cell cycle",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.0099009900990099,0.316831683168317,0.0099009900990099,0.0099009900990099,1,0.405940594059406,0.0099009900990099,0.108910891089109,0.0099009900990099,0.0099009900990099,0.712871287128713,0.0099009900990099,0.0099009900990099,1,0.306930693069307,0.0099009900990099,0.930693069306931,0.0693069306930693,0.495049504950495,0.227722772277228,0.0297029702970297,1,0.99009900990099,0.138613861386139,0.0099009900990099,0.306930693069307,0.0099009900990099,0.0099009900990099,1,0.168316831683168,0.0198019801980198,0.653465346534653,0.0099009900990099,0.0198019801980198,1,0.396039603960396,0.0198019801980198,0.108910891089109,0.178217821782178,0.227722772277228,0.277227722772277,0.861386138613861,0.0099009900990099,1,0.108910891089109,0.0198019801980198,0.396039603960396,0.99009900990099,0.0198019801980198,1,1,0.0396039603960396
"KEGG NOD-like receptor signaling pathway",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.128712871287129,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.712871287128713,0.287128712871287,0.0891089108910891,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.0594059405940594,0.0099009900990099,0.0495049504950495,0.267326732673267,0.732673267326733,0.118811881188119,0.0891089108910891,0.0792079207920792,0.297029702970297,0.148514851485149,1,0.148514851485149,0.712871287128713,0.0099009900990099,0.0297029702970297,0.0396039603960396,0.0099009900990099,0.0297029702970297,0.663366336633663,0.0693069306930693,0.0594059405940594,0.297029702970297,0.0099009900990099,0.108910891089109,0.693069306930693,0.346534653465347,0.178217821782178,0.0396039603960396,0.0297029702970297,0.97029702970297,0.97029702970297,0.0297029702970297,0.0099009900990099,0.722772277227723,0.118811881188119,0.0198019801980198,1,0.663366336633663,1,1,0.930693069306931
"KEGG Lysosome",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.0099009900990099,0.237623762376238,0.247524752475248,0.128712871287129,0.0594059405940594,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.435643564356436,0.0495049504950495,0.0198019801980198,0.0099009900990099,0.0297029702970297,0.0297029702970297,0.0099009900990099,1,0.792079207920792,0.138613861386139,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.0792079207920792,0.881188118811881,0.0495049504950495,0.0297029702970297,0.0198019801980198,0.0099009900990099,0.108910891089109,0.871287128712871,0.148514851485149,0.168316831683168,0.0198019801980198,1,0.99009900990099,0.376237623762376,0.0099009900990099,0.0891089108910891,0.0693069306930693,0.0099009900990099,0.0693069306930693,1,0.0099009900990099,1,0.297029702970297,0.128712871287129
"KEGG Bacterial invasion of epithelial cells",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.782178217821782,0.0495049504950495,0.0099009900990099,0.237623762376238,0.99009900990099,0.158415841584158,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.594059405940594,0.0198019801980198,0.0099009900990099,0.168316831683168,0.881188118811881,0.0495049504950495,0.0099009900990099,0.0099009900990099,0.297029702970297,0.0891089108910891,0.0099009900990099,1,0.495049504950495,0.722772277227723,0.0099009900990099,0.712871287128713,0.108910891089109,0.0099009900990099,1,0.910891089108911,0.099009900990099,0.910891089108911,0.168316831683168,0.0099009900990099,1,0.98019801980198,0.0594059405940594,0.782178217821782,0.277227722772277,1,1,0.0693069306930693,0.099009900990099,0.108910891089109,0.237623762376238,0.138613861386139,1,0.940594059405941,0.0099009900990099,1,1,0.178217821782178
"KEGG Spliceosome",1,1,1,1,1,1,1,1,1,1,1,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.762376237623762,0.841584158415842,0.356435643564356,1,0.0495049504950495,0.0099009900990099,0.148514851485149,0.0099009900990099,0.207920792079208,1,0.772277227722772,0.188118811881188,1,0.435643564356436,0.0099009900990099,0.0396039603960396,0.0099009900990099,1,0.326732673267327,0.356435643564356,1,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.752475247524752,0.138613861386139,0.118811881188119,1,0.188118811881188,0.0099009900990099,0.188118811881188,0.306930693069307,0.940594059405941,1,0.643564356435644,0.118811881188119,0.0693069306930693,0.504950495049505,1,1,1,0.237623762376238,1,0.98019801980198,0.603960396039604,1,1,0.0891089108910891,1,1,0.0693069306930693
"KEGG Shigellosis",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.148514851485149,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.920792079207921,0.277227722772277,0.247524752475248,0.0099009900990099,0.0099009900990099,0.435643564356436,0.0297029702970297,0.0099009900990099,0.0495049504950495,0.534653465346535,0.158415841584158,0.0198019801980198,0.0099009900990099,0.0495049504950495,0.356435643564356,0.0198019801980198,1,0.99009900990099,0.633663366336634,0.0099009900990099,0.099009900990099,0.0495049504950495,0.0099009900990099,0.0792079207920792,0.881188118811881,0.0594059405940594,0.247524752475248,0.0396039603960396,0.0099009900990099,0.138613861386139,0.95049504950495,0.148514851485149,0.623762376237624,0.316831683168317,0.0594059405940594,0.811881188118812,0.128712871287129,0.0198019801980198,0.0594059405940594,0.0396039603960396,0.128712871287129,0.0891089108910891,1,0.0297029702970297,1,1,0.544554455445545
"KEGG Adherens junction",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.653465346534653,0.752475247524752,0.0099009900990099,0.306930693069307,0.95049504950495,0.217821782178218,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.514851485148515,0.0099009900990099,0.0099009900990099,1,0.99009900990099,0.0693069306930693,0.0099009900990099,0.0099009900990099,0.0495049504950495,0.376237623762376,0.0099009900990099,1,0.97029702970297,0.128712871287129,0.0099009900990099,0.425742574257426,0.0396039603960396,0.0099009900990099,1,0.940594059405941,0.168316831683168,0.900990099009901,0.405940594059406,0.0099009900990099,0.257425742574257,0.623762376237624,0.0594059405940594,0.871287128712871,0.445544554455446,1,0.762376237623762,0.504950495049505,0.0495049504950495,0.099009900990099,0.0792079207920792,0.207920792079208,1,1,0.0297029702970297,1,1,0.475247524752475
"KEGG p53 signaling pathway",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.0099009900990099,0.178217821782178,0.0198019801980198,0.0099009900990099,0.0891089108910891,0.772277227722772,0.0495049504950495,0.158415841584158,0.0099009900990099,0.0099009900990099,0.405940594059406,0.0693069306930693,0.0099009900990099,0.0693069306930693,0.504950495049505,0.128712871287129,0.900990099009901,0.168316831683168,0.465346534653465,0.376237623762376,0.0693069306930693,0.0396039603960396,0.910891089108911,0.198019801980198,0.0099009900990099,0.306930693069307,0.0297029702970297,0.0099009900990099,0.0594059405940594,0.564356435643564,0.0396039603960396,0.257425742574257,0.0198019801980198,0.108910891089109,0.0891089108910891,0.801980198019802,0.613861386138614,0.0198019801980198,0.0099009900990099,0.0396039603960396,1,0.188118811881188,0.0099009900990099,0.0792079207920792,0.257425742574257,0.0198019801980198,0.0198019801980198,0.96039603960396,0.0198019801980198,1,1,0.99009900990099
"KEGG Epithelial cell signaling in Helicobacter pylori infection",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.297029702970297,0.0099009900990099,0.0099009900990099,0.0693069306930693,0.376237623762376,0.0099009900990099,0.0891089108910891,0.910891089108911,0.0198019801980198,0.445544554455446,0.0099009900990099,0.0099009900990099,0.247524752475248,0.0297029702970297,0.0099009900990099,0.0297029702970297,0.534653465346535,0.366336633663366,0.405940594059406,0.138613861386139,0.267326732673267,0.277227722772277,0.425742574257426,1,0.603960396039604,0.405940594059406,0.0099009900990099,0.0495049504950495,0.237623762376238,0.0099009900990099,0.0693069306930693,0.891089108910891,0.0594059405940594,0.0495049504950495,0.267326732673267,0.0099009900990099,0.108910891089109,0.940594059405941,0.099009900990099,0.643564356435644,0.178217821782178,0.0693069306930693,0.99009900990099,0.97029702970297,0.0099009900990099,0.0693069306930693,0.465346534653465,0.0495049504950495,0.0693069306930693,1,0.0594059405940594,1,1,0.237623762376238
"KEGG Vibrio cholerae infection",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.217821782178218,0.0099009900990099,0.0099009900990099,0.257425742574257,0.366336633663366,0.0099009900990099,0.178217821782178,0.920792079207921,0.277227722772277,0.633663366336634,0.0099009900990099,0.0099009900990099,0.267326732673267,0.148514851485149,0.0099009900990099,0.099009900990099,0.801980198019802,0.118811881188119,0.297029702970297,0.099009900990099,1,0.485148514851485,0.405940594059406,1,0.366336633663366,0.257425742574257,0.0099009900990099,0.287128712871287,0.534653465346535,0.0099009900990099,0.128712871287129,0.782178217821782,0.306930693069307,0.336633663366337,0.544554455445545,0.0099009900990099,0.227722772277228,0.811881188118812,0.227722772277228,0.663366336633663,0.0297029702970297,1,0.99009900990099,0.97029702970297,0.366336633663366,0.118811881188119,0.603960396039604,0.0198019801980198,0.0495049504950495,1,0.198019801980198,1,1,0.168316831683168
