"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"KEGG Ribosome biogenesis in eukaryotes",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.554455445544555,1,0.217821782178218,0.99009900990099,1,1,1,0.99009900990099,0.0297029702970297,0.643564356435644,0.98019801980198,1,0.900990099009901,1,1,1,0.366336633663366,0.396039603960396,1,1,1,0.356435643564356,1,0.0099009900990099,0.554455445544555,1,0.287128712871287,0.99009900990099,1,0.128712871287129,0.435643564356436,0.99009900990099,0.227722772277228,0.99009900990099,0.821782178217822,0.198019801980198,0.0594059405940594,1,0.247524752475248,0.0396039603960396,0.752475247524752,1,1,0.0693069306930693,0.158415841584158,0.881188118811881,0.98019801980198,1,1,0.96039603960396
"KEGG Protein processing in endoplasmic reticulum",1,1,1,1,1,1,1,1,1,1,1,1,0.366336633663366,1,1,0.198019801980198,0.485148514851485,0.247524752475248,1,0.108910891089109,0.861386138613861,0.97029702970297,1,0.930693069306931,0.98019801980198,0.564356435643564,0.99009900990099,1,0.217821782178218,0.396039603960396,0.940594059405941,0.891089108910891,0.0693069306930693,0.108910891089109,0.118811881188119,1,0.227722772277228,0.841584158415842,1,0.237623762376238,0.841584158415842,0.435643564356436,1,0.297029702970297,0.257425742574257,0.0099009900990099,0.693069306930693,0.554455445544555,1,0.217821782178218,0.683168316831683,0.356435643564356,0.96039603960396,1,0.0099009900990099,0.623762376237624,0.693069306930693,1,0.217821782178218,0.801980198019802,1,0.0099009900990099,0.277227722772277,1,1,0.722772277227723
"KEGG Ubiquitin mediated proteolysis",1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,0.99009900990099,0.99009900990099,1,0.0396039603960396,0.930693069306931,0.0693069306930693,0.0693069306930693,0.485148514851485,1,0.405940594059406,1,0.940594059405941,0.287128712871287,0.811881188118812,0.366336633663366,1,0.366336633663366,0.910891089108911,0.98019801980198,0.396039603960396,0.415841584158416,0.376237623762376,0.0495049504950495,1,0.702970297029703,0.801980198019802,1,0.188118811881188,0.98019801980198,0.0495049504950495,0.0198019801980198,0.217821782178218,1,0.0198019801980198,0.465346534653465,0.0792079207920792,0.0099009900990099,0.435643564356436,0.861386138613861,0.158415841584158,0.108910891089109,1,0.247524752475248,0.267326732673267,0.782178217821782,0.108910891089109,0.702970297029703,0.742574257425743,0.168316831683168,0.0297029702970297,0.237623762376238,1,0.0198019801980198,1
"KEGG Leukocyte transendothelial migration",1,1,1,1,1,1,1,1,1,1,1,1,0.564356435643564,1,1,1,0.099009900990099,0.900990099009901,1,0.0099009900990099,0.405940594059406,0.306930693069307,1,1,0.99009900990099,0.148514851485149,0.97029702970297,1,0.0099009900990099,0.465346534653465,0.316831683168317,0.683168316831683,0.99009900990099,0.0297029702970297,1,1,0.0099009900990099,0.138613861386139,1,0.99009900990099,0.0792079207920792,0.910891089108911,1,0.0099009900990099,0.693069306930693,0.97029702970297,0.118811881188119,0.841584158415842,0.0891089108910891,0.0099009900990099,0.702970297029703,0.0396039603960396,0.98019801980198,1,0.198019801980198,0.178217821782178,0.237623762376238,0.207920792079208,0.0099009900990099,0.95049504950495,1,0.0099009900990099,0.722772277227723,0.0396039603960396,1,0.0198019801980198
"KEGG Ribosome",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.940594059405941,1,0.316831683168317,0.603960396039604,0.99009900990099,0.584158415841584,0.891089108910891,1,0.0297029702970297,0.425742574257426,0.98019801980198,0.297029702970297,0.445544554455446,0.920792079207921,0.97029702970297,1,0.762376237623762,0.861386138613861,1,1,0.237623762376238,0.861386138613861,1,0.0792079207920792,0.920792079207921,1,0.297029702970297,0.544554455445545,0.98019801980198,0.0099009900990099,0.930693069306931,1,1,0.306930693069307,0.900990099009901,0.881188118811881,0.138613861386139,1,0.831683168316832,0.267326732673267,0.396039603960396,1,0.0891089108910891,0.97029702970297,0.207920792079208,0.0891089108910891,0.98019801980198,1,1,0.168316831683168
"KEGG Cell cycle",0.0297029702970297,1,1,1,0.0594059405940594,0.0099009900990099,0.0495049504950495,0.0297029702970297,1,1,1,1,0.871287128712871,1,1,0.227722772277228,0.752475247524752,1,0.099009900990099,0.762376237623762,1,0.227722772277228,1,1,0.485148514851485,0.99009900990099,0.98019801980198,1,0.663366336633663,0.891089108910891,0.495049504950495,1,0.841584158415842,1,0.96039603960396,1,0.336633663366337,0.425742574257426,1,0.564356435643564,0.98019801980198,0.900990099009901,0.217821782178218,0.455445544554455,0.98019801980198,0.564356435643564,0.920792079207921,0.940594059405941,0.158415841584158,0.524752475247525,0.910891089108911,0.485148514851485,0.386138613861386,1,0.584158415841584,0.386138613861386,1,0.0594059405940594,0.277227722772277,0.207920792079208,0.207920792079208,0.0594059405940594,0.95049504950495,0.0594059405940594,0.198019801980198,0.99009900990099
"KEGG NOD-like receptor signaling pathway",1,1,1,1,1,1,1,1,1,1,1,0.900990099009901,0.207920792079208,1,1,0.98019801980198,0.623762376237624,0.663366336633663,0.0099009900990099,0.0594059405940594,0.534653465346535,0.217821782178218,1,1,1,0.445544554455446,0.900990099009901,1,0.0099009900990099,0.930693069306931,0.257425742574257,0.495049504950495,0.841584158415842,0.158415841584158,0.336633663366337,0.0198019801980198,0.188118811881188,0.0495049504950495,1,1,0.772277227722772,0.920792079207921,0.0495049504950495,0.0099009900990099,0.603960396039604,0.920792079207921,0.0396039603960396,0.633663366336634,0.0198019801980198,0.0891089108910891,0.237623762376238,0.564356435643564,0.910891089108911,1,0.0099009900990099,0.316831683168317,0.920792079207921,0.247524752475248,0.0297029702970297,0.762376237623762,1,0.0099009900990099,0.396039603960396,1,0.0099009900990099,0.821782178217822
"KEGG Lysosome",1,1,1,1,1,1,1,1,1,1,1,1,0.277227722772277,1,1,0.702970297029703,0.831683168316832,0.910891089108911,1,0.0297029702970297,0.099009900990099,0.306930693069307,1,1,0.712871287128713,0.732673267326733,0.99009900990099,1,0.0099009900990099,0.198019801980198,0.336633663366337,0.099009900990099,1,0.405940594059406,0.316831683168317,1,0.0198019801980198,0.683168316831683,1,0.940594059405941,0.752475247524752,0.99009900990099,1,0.0099009900990099,0.257425742574257,0.633663366336634,0.633663366336634,0.940594059405941,1,0.0099009900990099,0.287128712871287,0.376237623762376,0.98019801980198,1,0.0198019801980198,0.475247524752475,0.782178217821782,0.465346534653465,0.217821782178218,0.782178217821782,1,0.0099009900990099,0.653465346534653,0.0099009900990099,1,0.306930693069307
"KEGG Bacterial invasion of epithelial cells",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.524752475247525,1,1,0.0099009900990099,0.613861386138614,1,1,1,0.940594059405941,0.396039603960396,0.98019801980198,1,0.0099009900990099,0.376237623762376,1,1,0.584158415841584,0.0198019801980198,0.940594059405941,1,0.0099009900990099,0.118811881188119,1,0.702970297029703,0.356435643564356,1,1,0.0099009900990099,0.900990099009901,0.801980198019802,0.722772277227723,1,1,0.0099009900990099,0.891089108910891,0.475247524752475,1,1,0.831683168316832,1,0.514851485148515,1,0.128712871287129,0.801980198019802,1,0.0099009900990099,0.871287128712871,1,0.198019801980198,0.128712871287129
"KEGG Spliceosome",1,1,1,1,1,1,1,1,1,1,1,0.891089108910891,0.544554455445545,1,1,0.0099009900990099,0.207920792079208,1,1,1,0.475247524752475,0.366336633663366,1,0.366336633663366,0.0198019801980198,0.0495049504950495,0.99009900990099,1,0.643564356435644,1,0.920792079207921,0.306930693069307,0.0594059405940594,0.247524752475248,0.0198019801980198,1,1,0.415841584158416,1,0.0594059405940594,0.752475247524752,0.97029702970297,1,0.920792079207921,0.861386138613861,0.0099009900990099,0.871287128712871,0.861386138613861,0.514851485148515,0.732673267326733,0.0099009900990099,0.97029702970297,0.0594059405940594,1,0.0198019801980198,0.0099009900990099,0.693069306930693,1,0.821782178217822,0.247524752475248,1,0.940594059405941,0.475247524752475,1,1,1
"KEGG Shigellosis",1,1,1,1,1,1,1,1,1,1,1,1,0.653465346534653,1,1,0.663366336633663,0.485148514851485,1,1,0.0594059405940594,0.633663366336634,0.346534653465347,0.99009900990099,1,0.623762376237624,0.554455445544555,0.97029702970297,1,0.0099009900990099,0.891089108910891,0.405940594059406,0.603960396039604,0.821782178217822,0.0891089108910891,0.455445544554455,0.0693069306930693,0.0099009900990099,0.257425742574257,1,0.386138613861386,0.425742574257426,0.98019801980198,1,0.0099009900990099,0.702970297029703,0.455445544554455,0.188118811881188,0.98019801980198,1,0.0594059405940594,0.603960396039604,0.198019801980198,0.693069306930693,1,0.415841584158416,0.158415841584158,0.435643564356436,0.386138613861386,0.108910891089109,0.415841584158416,1,0.0099009900990099,0.910891089108911,1,0.0495049504950495,0.267326732673267
"KEGG Adherens junction",1,1,1,1,1,1,1,1,1,1,1,1,0.742574257425743,1,1,0.940594059405941,0.138613861386139,0.98019801980198,0.534653465346535,0.0099009900990099,0.623762376237624,0.881188118811881,1,0.99009900990099,0.95049504950495,0.98019801980198,1,1,0.0099009900990099,1,0.861386138613861,0.881188118811881,0.722772277227723,0.0297029702970297,0.871287128712871,1,0.0099009900990099,0.495049504950495,0.98019801980198,0.712871287128713,0.564356435643564,0.98019801980198,0.465346534653465,0.0099009900990099,0.297029702970297,0.752475247524752,0.613861386138614,0.881188118811881,0.504950495049505,0.148514851485149,0.564356435643564,0.920792079207921,0.861386138613861,1,0.564356435643564,0.940594059405941,0.188118811881188,0.217821782178218,0.217821782178218,0.574257425742574,0.485148514851485,0.0099009900990099,0.772277227722772,1,1,0.0099009900990099
"KEGG p53 signaling pathway",0.0297029702970297,1,1,1,0.0198019801980198,0.0099009900990099,0.0297029702970297,0.0099009900990099,1,1,1,1,0.485148514851485,1,1,0.099009900990099,0.495049504950495,0.98019801980198,0.158415841584158,0.613861386138614,0.98019801980198,0.871287128712871,1,1,0.613861386138614,0.772277227722772,0.96039603960396,1,0.415841584158416,0.99009900990099,0.247524752475248,0.99009900990099,0.574257425742574,0.168316831683168,0.396039603960396,1,0.465346534653465,0.0099009900990099,1,0.900990099009901,0.485148514851485,0.98019801980198,1,0.386138613861386,0.98019801980198,0.0693069306930693,0.613861386138614,0.99009900990099,1,0.821782178217822,0.95049504950495,0.207920792079208,0.99009900990099,1,0.0693069306930693,0.97029702970297,0.752475247524752,0.0396039603960396,0.316831683168317,0.97029702970297,0.0792079207920792,0.0396039603960396,1,0.0297029702970297,0.0297029702970297,0.97029702970297
"KEGG Epithelial cell signaling in Helicobacter pylori infection",1,1,1,1,1,1,1,1,1,1,1,1,0.118811881188119,0.99009900990099,1,0.940594059405941,0.603960396039604,0.96039603960396,1,0.0099009900990099,0.158415841584158,0.0297029702970297,1,1,0.891089108910891,0.336633663366337,0.920792079207921,1,0.0099009900990099,0.257425742574257,0.0297029702970297,0.108910891089109,0.188118811881188,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.336633663366337,0.257425742574257,0.940594059405941,0.871287128712871,0.663366336633663,0.96039603960396,1,0.0099009900990099,0.0792079207920792,0.96039603960396,0.108910891089109,0.881188118811881,1,0.0198019801980198,0.0594059405940594,0.227722772277228,1,1,0.0693069306930693,0.0594059405940594,0.702970297029703,0.237623762376238,0.0297029702970297,0.861386138613861,1,0.0099009900990099,0.495049504950495,0.138613861386139,0.108910891089109,0.237623762376238
"KEGG Vibrio cholerae infection",1,1,1,1,1,1,1,1,1,1,1,0.96039603960396,0.0693069306930693,1,1,0.356435643564356,0.663366336633663,0.534653465346535,1,0.0099009900990099,0.0198019801980198,0.108910891089109,1,0.98019801980198,0.306930693069307,0.128712871287129,0.594059405940594,1,0.0099009900990099,0.099009900990099,0.0198019801980198,0.188118811881188,0.188118811881188,0.0396039603960396,0.0198019801980198,0.0297029702970297,0.366336633663366,0.0792079207920792,1,0.465346534653465,0.623762376237624,0.376237623762376,1,0.0099009900990099,0.099009900990099,0.277227722772277,0.623762376237624,0.762376237623762,1,0.0297029702970297,0.0297029702970297,0.257425742574257,0.98019801980198,1,0.0693069306930693,0.0594059405940594,0.603960396039604,1,0.198019801980198,0.910891089108911,1,0.0099009900990099,0.148514851485149,0.0792079207920792,1,0.0396039603960396
"KEGG Natural killer cell mediated cytotoxicity",1,1,1,1,1,1,1,1,1,1,1,1,0.96039603960396,1,1,0.168316831683168,0.099009900990099,1,0.643564356435644,0.0099009900990099,0.831683168316832,0.881188118811881,1,1,0.168316831683168,0.544554455445545,1,0.435643564356436,0.0099009900990099,0.584158415841584,0.871287128712871,0.930693069306931,0.782178217821782,0.0396039603960396,0.297029702970297,1,0.0099009900990099,0.178217821782178,1,0.376237623762376,0.415841584158416,0.900990099009901,0.524752475247525,0.0099009900990099,0.811881188118812,0.198019801980198,0.148514851485149,1,0.643564356435644,0.0099009900990099,0.643564356435644,0.099009900990099,0.900990099009901,1,0.0198019801980198,0.297029702970297,0.108910891089109,1,0.148514851485149,0.0198019801980198,0.485148514851485,0.0099009900990099,0.613861386138614,0.0693069306930693,1,0.0891089108910891
"Reactome Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",1,1,1,1,1,1,1,1,1,1,1,0.881188118811881,0.316831683168317,0.910891089108911,0.98019801980198,0.0495049504950495,0.376237623762376,0.881188118811881,1,0.0297029702970297,0.0594059405940594,1,0.99009900990099,0.97029702970297,0.138613861386139,0.0792079207920792,0.633663366336634,1,0.0099009900990099,0.158415841584158,1,0.574257425742574,0.485148514851485,0.108910891089109,0.306930693069307,1,0.0594059405940594,0.0693069306930693,0.940594059405941,0.217821782178218,0.237623762376238,0.683168316831683,1,0.0099009900990099,0.495049504950495,0.0198019801980198,0.0693069306930693,0.900990099009901,1,0.0198019801980198,0.0396039603960396,0.0495049504950495,0.118811881188119,1,0.227722772277228,0.0396039603960396,0.118811881188119,1,0.227722772277228,0.910891089108911,1,0.0099009900990099,0.356435643564356,0.0198019801980198,1,0.277227722772277
"Reactome Antimicrobial peptides",1,1,1,1,1,1,1,1,1,1,1,1,0.227722772277228,1,1,0.821782178217822,0.653465346534653,0.841584158415842,1,0.0198019801980198,0.742574257425743,0.168316831683168,1,1,0.663366336633663,0.554455445544555,1,1,0.0099009900990099,0.376237623762376,0.425742574257426,0.237623762376238,0.0891089108910891,0.405940594059406,0.118811881188119,1,0.287128712871287,0.445544554455446,1,0.772277227722772,0.712871287128713,0.95049504950495,1,0.0198019801980198,0.495049504950495,0.821782178217822,0.752475247524752,0.96039603960396,1,0.0099009900990099,0.623762376237624,0.316831683168317,0.782178217821782,1,0.0594059405940594,0.465346534653465,0.693069306930693,1,0.0099009900990099,1,1,0.0099009900990099,0.643564356435644,0.099009900990099,1,0.108910891089109
"Reactome Antiviral mechanism by IFN-stimulated genes",1,1,1,1,1,1,1,1,1,1,1,1,0.346534653465347,0.98019801980198,1,0.158415841584158,0.287128712871287,1,1,0.128712871287129,0.663366336633663,0.0396039603960396,1,0.712871287128713,0.0495049504950495,0.425742574257426,0.891089108910891,1,0.376237623762376,0.396039603960396,0.514851485148515,0.722772277227723,0.386138613861386,0.0099009900990099,0.297029702970297,1,0.0099009900990099,0.158415841584158,0.98019801980198,0.257425742574257,0.257425742574257,0.95049504950495,1,0.0891089108910891,0.851485148514851,0.237623762376238,0.0297029702970297,0.95049504950495,1,0.0198019801980198,0.742574257425743,0.168316831683168,0.465346534653465,1,0.0198019801980198,0.465346534653465,0.366336633663366,0.267326732673267,0.465346534653465,0.0594059405940594,1,0.0099009900990099,0.277227722772277,0.356435643564356,1,0.0099009900990099
"Reactome Apoptosis",1,1,1,1,1,1,1,1,1,1,1,1,0.900990099009901,1,1,0.198019801980198,0.0396039603960396,1,0.742574257425743,0.188118811881188,0.732673267326733,0.910891089108911,1,1,0.217821782178218,0.613861386138614,1,0.445544554455446,0.0297029702970297,0.277227722772277,0.683168316831683,0.871287128712871,0.752475247524752,0.168316831683168,0.841584158415842,1,0.0693069306930693,0.0693069306930693,1,0.306930693069307,0.207920792079208,0.98019801980198,0.366336633663366,0.0099009900990099,0.613861386138614,0.297029702970297,0.0693069306930693,1,0.752475247524752,0.0198019801980198,0.940594059405941,0.742574257425743,0.97029702970297,1,0.0198019801980198,1,0.811881188118812,0.0891089108910891,0.683168316831683,0.554455445544555,0.574257425742574,0.0099009900990099,0.198019801980198,0.0891089108910891,0.386138613861386,0.732673267326733
"Reactome Apoptotic execution phase",1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,0.99009900990099,0.99009900990099,1,0.841584158415842,0.0594059405940594,1,1,0.138613861386139,0.217821782178218,0.861386138613861,1,1,1,0.534653465346535,1,1,0.0099009900990099,0.128712871287129,0.910891089108911,0.792079207920792,0.326732673267327,0.0792079207920792,0.801980198019802,1,0.0198019801980198,0.0198019801980198,1,0.900990099009901,0.247524752475248,0.881188118811881,1,0.0297029702970297,0.277227722772277,0.841584158415842,0.0792079207920792,1,1,0.0297029702970297,0.465346534653465,0.742574257425743,1,1,0.287128712871287,0.940594059405941,0.762376237623762,1,0.544554455445545,0.207920792079208,1,0.0099009900990099,0.227722772277228,0.148514851485149,1,0.099009900990099
"Reactome Apoptotic factor-mediated response",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97029702970297,0.237623762376238,0.138613861386139,1,1,0.108910891089109,1,1,1,1,0.386138613861386,0.405940594059406,0.910891089108911,1,0.148514851485149,1,1,1,1,0.316831683168317,0.386138613861386,1,0.0891089108910891,1,0.900990099009901,0.504950495049505,0.108910891089109,0.930693069306931,1,0.0693069306930693,0.722772277227723,0.257425742574257,0.217821782178218,0.742574257425743,1,0.257425742574257,0.811881188118812,0.0594059405940594,0.445544554455446,1,0.0396039603960396,0.613861386138614,0.346534653465347,0.0297029702970297,1,0.97029702970297,1,0.138613861386139,1,0.0198019801980198,1,0.544554455445545
