"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"KEGG Prostate cancer",0.000189991561054053,-1.87002938475484e-05,-1.42446019228728e-05,-8.0574661561412e-06,0.000172624417787555,0.00252839011168172,0.000335976604756873,0.000338601274324304,-8.44861208504834e-06,-3.00713978721953e-06,-8.36278563995078e-06,-0.1811823207625,-0.000809605497884307,-0.232326023970792,-0.394065037519788,-0.044299281988872,0.00285767764216887,-0.104682284914407,-0.000684996901979292,0.0482501369988738,-0.018702426399844,-0.00987411121070831,-0.178572335693859,-0.109187721865255,-0.0452308388013982,-0.0273186673668173,-0.0842112663563959,-0.00103032513656664,0.112849959764745,-0.0105395824868197,-0.00704299987186316,-0.0165478444345966,-0.023336265112649,0.0626104274145158,0.0148227287528844,0.00192671270085936,0.11428013126684,0.0915210597549864,-0.167674597734439,-0.0536421776590316,-0.0114595673125306,-0.10587680538325,-0.00108931905108971,0.130030518033467,-0.00815351933804003,-0.0340460887385323,0.0213524315979591,-0.0548210353325725,-0.000149766624325029,0.0204520504530088,0.0319550308696431,-0.0141744861159242,-0.0553789905632171,-1.30083523225253e-05,-0.00763500376169155,-0.0149241670021325,-0.04040847906106,-0.000380623415999459,0.0399069363360728,-0.00338679882022963,-0.00180554614106587,0.301662557136554,-0.0491160312262651,-0.00116767237399904,0.00213732101486686,-0.049863569153544
"KEGG Chronic myeloid leukemia",0.000203043322473201,-1.07222586066951e-05,-1.18591356119447e-05,-3.92731232386846e-06,0.000192119070036822,0.00232286556801166,0.000367681008265209,0.000351554168644005,-7.89299297832481e-06,-1.61809172153769e-05,-1.56590054186755e-05,-0.222244301544649,-0.0299616310051554,-0.209766927132832,-0.374653193072344,-0.027640477699371,0.0341828035875643,-0.137120812336192,-0.00080690170273854,0.0837448579936396,-0.00808871242881968,-0.0156405229484152,-0.173978520990746,-0.200010852329407,-0.0365499723375318,0.0284105129545276,-0.0672211112937807,-0.000947977280859531,0.240812188952243,0.0129712221853066,-0.0115937595413935,-0.0153991454194002,-0.0255846222924789,0.102113147185766,0.0106307525144751,0.00345843335467569,0.109309172243911,0.0752153546929292,-0.249394493340658,-0.0565837152837834,0.0518391303426805,-0.0835235937209598,-0.00224881903740209,0.192820491985561,0.00996712822896184,-0.0194190253003751,0.0256956019245601,-0.102891395962364,-0.000594536194956616,0.0494733966812264,0.0680167282399445,0.00323910207534561,-0.0455698662631471,-7.50869781369176e-05,0.00623152676014513,0.00118214934591005,0.0645506739193975,-0.0014646112345368,0.0310359015239313,0.0130031081778337,-0.000348453219116908,0.346164859670122,-0.0578725649822968,-0.00256320240650823,0.00105665633619384,-0.0495432556886373
"KEGG Acute myeloid leukemia",-2.73543194262462e-05,0,-1.49863597303031e-05,-6.05214518852711e-06,-6.83219130107396e-06,-2.04267794083677e-05,-1.68049041845327e-05,-5.37127282539373e-06,-1.49662103786587e-05,-5.76227598894613e-06,-2.63035055576076e-05,-0.214035335689196,-0.0377156828044426,-0.264028289530251,-0.406091547155931,-0.060358928575587,0.0260182064207043,-0.153237641027812,-0.000107568348768549,0.0436242760854178,0.0400295332737278,-0.0313371608059314,-0.146038348567924,-0.13593768139166,-0.0453640349182376,0.0381291441271775,-0.0756734928398008,-0.000608174772194334,0.154784015912051,0.0399983948128431,-0.0247457419652477,-0.0284710857633326,-0.0253240593673608,0.11038566320215,0.061791910924073,-0.00145043114527744,0.152206989266786,0.126566804044132,-0.167679663348933,-0.0448519883531327,0.0408774982132977,-0.138677053648641,0.00290357844054396,0.12787210280173,0.019850995385794,-0.0128931874832915,0.120391620740923,-0.0615824335425666,-0.000144546447169401,0.0455936458907645,0.0812757339669259,-0.00713601457047297,-0.0228108816818809,-7.02313539057594e-05,0.00712555447793653,0.00542582946220199,-0.00436512153547223,0.00579016526790012,0.0581302415981296,-0.0129954637586934,0.00274707404420257,0.321689285230029,-0.0596444399668062,0.00775239094542888,0.00465888124784124,-0.0489674906220274
"KEGG Non-small cell lung cancer",0,-8.34184601269723e-06,0,-2.38872848888962e-05,-1.3000376567292e-05,-2.20923738761345e-05,-5.52910588066168e-06,-1.37653416965293e-05,0,-7.08577039150925e-06,-2.15187182310407e-05,-0.20927790819403,-0.0251154584199384,-0.227037106853587,-0.333273552905906,-0.0342914519974525,0.0435101829490098,-0.130246438757293,-0.0020095739854972,0.14129114939503,0.0226245277626109,-0.0353024917778929,-0.168995913309464,-0.16494200002326,-0.04161844673376,0.0557652404161903,-0.0830116441716374,-0.00139875712440336,0.227852240946111,0.11290840047954,-0.0334382783348142,0.0255569330029798,-0.0191608618651575,0.0804320974831237,0.103713264708093,-0.00127487132693104,0.188704847637855,0.193154193062766,-0.245990953608692,-0.0528385069080501,0.0536758770748428,-0.125059412797746,-0.00168331176560218,0.220946115317691,-0.00380408099672717,-0.0271778000230679,0.0536895174148966,-0.155535494914753,-0.000281204196973741,0.118748686595818,0.0816871148992158,0.0434406910086698,-0.0495009816703486,-6.1865818227085e-06,0.0479871472598721,0.0582692028410418,0.0747548153842682,-0.00129059512301865,0.0420011998980618,0.0201243722279531,-0.00178268455699317,0.372675351612737,0.0194903063884701,-0.00115300048406125,-0.000879978391534614,0.0484718202887507
"KEGG RNA transport",-6.10393847638269e-06,-2.52133589853354e-06,-4.71013138533369e-06,-5.70325114235857e-06,-1.36366053031592e-05,-5.14432533995654e-06,-4.6969473988573e-06,-4.63266031371141e-06,-1.18507569740505e-05,-1.14610435530865e-05,-7.61721290785782e-06,-0.192445838523417,-0.0292859361891241,-0.246978143527321,-0.466059499225015,0.0840134078817184,-0.0197537659589232,-0.0956509092098941,-0.000988981950133055,-0.0950005078535435,-0.0773945155201866,-0.0347553975917445,-0.180455386919865,-0.164570668540292,0.0336640208382618,-0.0376714048792955,-0.109546741671548,-0.000399388110644343,-0.0496146869758374,-0.0842442482155583,-0.024268235734262,-0.0232331465138891,0.0308301596848495,-0.00995577843087622,-0.0352545339641994,-0.00104939111789643,-0.0112579567946648,0.0108670076770595,-0.222123559958021,0.0682592763279711,-0.00248414047306452,-0.0656960970346786,-0.00193248146630939,-0.0208165798712368,-0.0914290538966716,0.0738914688270527,0.0368857770822414,-0.0485230552413443,-0.000650487649464224,-0.0922520180174856,-0.0683812667914467,0.000560255595497212,0.0187196111106918,-2.03716866767932e-05,0.0570256041762019,0.0636790847456423,-0.0404177401504079,-0.00106618006166511,-0.0701172520737955,-0.00332867352145074,-0.00183284016480183,0.00736492800893318,-0.0465441827850901,-0.00286571740974936,-0.00144102571022173,-0.0670422825224238
"KEGG Phagosome",-7.18306141402279e-06,-5.96479342215535e-06,-1.30865917545066e-05,-8.91348011773252e-06,-1.50722778231714e-06,-1.89152129174864e-08,-9.5161803183582e-06,-1.60124439178952e-05,-1.17392393498559e-05,-2.07314533008485e-06,-9.55595469689817e-06,-0.17437870106288,0.0501094920062936,-0.241913295360493,-0.416394597256805,-0.027554404016127,0.00701698474532013,-0.172324643956141,-0.000394256495124791,0.198081527379881,-0.0505124295928433,0.012400531846593,-0.158226874490059,-0.189350450291721,-0.0408222583487842,-0.0292671306285086,-0.130056498822409,-0.00098549715357958,0.222764690928658,-0.0238367071079286,0.0689772279353217,-0.00290174401223209,-0.000685205107578638,0.0907646036405738,0.0325729985526941,0.000133180536318034,0.0310735482009332,0.0288402628200323,-0.209439586884792,-0.0215249571160065,-0.0423753055991855,-0.149213170581785,-0.00128252751533498,0.195758151955426,0.00184298667867362,-0.0199077042780487,0.0482585935367785,-0.171588900324052,-0.000904695121087506,0.173689136117255,-0.0565851465984708,-0.0049580946252153,-0.0341236612358426,-4.0066226026742e-05,0.0827678986469099,-0.0309652809492603,-0.045124530060685,-0.000385194396783819,0.0888580497866553,0.13679869449685,-0.000859023064178951,0.363307705826451,-0.0473919272474711,0.00308220410418544,-0.000690026184955932,0.0801220321254545
"KEGG Antigen processing and presentation",-9.42187283008908e-06,-5.51838723716198e-06,0,-4.56856511037494e-06,-2.43743915672601e-05,0,0,-1.1102976406555e-05,-5.55558641992456e-06,-1.11027590864853e-05,-1.43257522919447e-05,-0.144894671076187,0.074054734437219,-0.215852231190567,-0.316280819268896,0.0950953692826604,0.129899577522554,-0.121063476158823,0.0281133563690016,-0.0402348012924916,-0.0647833659684261,0.00403318115183402,-0.16725669819901,-0.154941114847798,0.064694757317964,-0.0601756191462701,-0.158344348152027,-0.00168917323261144,0.0272056955274514,-0.0787653196938752,-0.00115361914607342,-0.0303877920017773,0.010444997076084,0.0595123604511907,0.0235351892978747,-0.00224836389095923,0.0814651269113131,-0.0211309256298318,-0.194221114021828,0.0230362257821222,-0.0840443368579867,-0.141729568431874,-0.00112294361192009,0.0134121209491448,-0.0332008184061371,0.0668172665899955,0.145373846902944,-0.124023620978943,-6.94537352951091e-05,0.062571529871766,-0.108325784878722,0.0628129969343818,-0.0227695033574112,-1.46908834978335e-05,0.012104928745174,0.00498906840291286,-0.104159769472944,-0.00164801480067016,0.0420633967149155,0.31031820463679,-0.00100229965526272,0.148234667596386,-0.0397250164918323,0.013175268852609,-0.000844847566469495,0.0266319662351798
"KEGG Leishmaniasis",-5.29201539845412e-06,-5.30494641541427e-06,-1.65846016655422e-05,0,-1.20045292776028e-05,-8.86923072242738e-06,-5.27739653019769e-06,-3.02616418728133e-06,-5.95241638343085e-06,-1.53692581042965e-05,-1.12981885152717e-05,-0.24411500053292,0.0551599852798716,-0.267399884578979,-0.39653124547548,-0.0215637503616727,0.0135431748930914,-0.15668832501502,-0.000271707681488324,0.244789911064455,-0.0332924840187696,0.0596111168215448,-0.159088510005197,-0.236468814999778,-0.00705027004973366,0.0598127418183883,-0.104020014541785,-0.00133585031549159,0.339825260646358,-0.0971102149260872,0.0559028985826911,0.0134373566424321,0.00672471657932722,0.0191779752836698,-0.0128024055475406,0.00205143004488405,0.0561048770985765,0.119137965405667,-0.288737112612755,-0.0334757922856833,0.0298748788833089,-0.111717976126899,-0.000463266102796939,0.270538632844244,-0.046995068917591,-0.0154909763123525,0.0578421829092085,-0.132331733009456,0.0105057300524901,0.240988847925735,-0.018982423295738,0.00850558875114719,-0.0346119120397764,-1.22053068919026e-05,0.107663876182687,0.0232564016130597,0.0454118405466838,-0.00318752576862172,0.109630147827875,-0.0306253912665648,0.000303350586834005,0.383136413620589,-0.0587088633190951,0.00450375077860796,0.00422065080843962,0.0329890294670145
"KEGG Allograft rejection",0,-1.44427653178731e-05,-1.10979116425496e-06,0,0,-1.74743739761837e-07,0.000529457374695206,0.000801566189975004,0,0,0,-0.236421416411704,-0.0238157656008187,-0.217939976214814,-0.403675752939175,0.071888534561204,0.111618763864035,-0.21731328163593,0.000595986303379541,-0.0320409646066786,-0.102534723458817,-0.0168885265121918,-0.159530800696088,-0.193033842176335,0.132805481653585,-0.0767348737466391,-0.165566685716734,-0.00138156515755531,0.0440740863018392,-0.059881861332138,-0.0154107701770076,-0.0383818783698324,0.0986252634076339,-0.0236310982349891,-0.0221737741430256,-0.00198740831616475,0.00972098644051576,-0.0262767060714273,-0.170968825106578,0.0956811343843699,-0.0687135393907313,-0.154869420677703,0.000846049185586806,0.0587575244603489,0.0114699070048883,0.0602850651017506,0.138808128052739,-0.184073585874978,4.74028743642663e-05,-0.0389533791166086,-0.0964580485415783,0.0451154271161937,0.0579024991004181,-2.49360432965027e-06,-0.0249623630666568,0.0305422237261452,-0.0662077921473837,-0.000754492507639284,0.101822667893292,0.419343750820343,0.00296027603186333,0.187242846564845,-0.0748260655145274,0.000709187410368344,-0.000715915178040697,0.0475212314838477
"KEGG Graft-versus-host disease",0,-1.53465287118833e-05,0,-8.93431958434133e-06,-3.77160199052947e-05,0,0.00053492069162726,0.000898069151324652,0,0,0,-0.216105564301503,-0.0227515379561288,-0.237178860029813,-0.401111810330917,0.0821803875153283,0.114040446145531,-0.22232008006243,0.000648068019982182,-0.0330467996441732,-0.115227663119743,-0.0137895460706166,-0.185446422478022,-0.221911429386997,0.160211002069505,-0.0778803261076725,-0.154281947212092,-0.00243181626118475,0.0456662663626211,-0.074197346492388,-0.0278612998308191,-0.0397572620708111,0.105677353508549,-0.0266287891803222,-0.0108109033931493,-0.000584045213062585,0.0120503412837473,-0.0302220178043103,-0.180709085953559,0.0879299995772114,-0.0828858001441899,-0.107806833942317,0.000669339618012296,0.0392917996454189,0.00828038928175263,0.064126745623241,0.168629195360739,-0.235771018281002,-0.000938926040754411,-0.0360532176800535,-0.107099996387329,0.0330067222842597,0.0273773930856752,-1.80570349498467e-06,-0.0127704239809743,0.00984417246614993,-0.0826812712318891,-0.000304856215305427,0.102085026997995,0.447735663699746,-0.00260579837987905,0.125806449947543,-0.0410716026425892,0.00170709784250594,-0.00130812475111871,0.062059807589958
"KEGG Hematopoietic cell lineage",-1.13779082811427e-05,-1.05150290966092e-05,-3.81061776855891e-06,-9.36320916588887e-06,-4.97915433695516e-06,-6.83440694089807e-06,-5.73911189257692e-06,-3.83760042048285e-06,-1.1225392370272e-05,-5.93062619451113e-06,-7.73976677945274e-06,-0.204574647579936,0.0088401569003796,-0.26755520161601,-0.443206072913346,-0.0298417219496855,-0.11384065223621,-0.0702779654121976,-0.000837885922756433,0.0666600923865557,-0.00855227871356652,0.0706949475721616,-0.189613545319541,-0.188027835593349,-0.0293204287364332,-0.0743899189184595,-0.0269688573265008,-0.000465800698621353,0.1655705937123,-0.0396585132204825,0.042598833948903,0.0089736520616542,-0.0204182698454938,0.0720420494474342,-0.000114227102863503,-0.000803216723168719,-0.0175372422697122,0.0472292402414652,-0.284522727573227,-0.0463228009535845,-0.136769521942277,-0.0391358762013672,-0.000392298810338915,0.135218969818998,-0.0361308305113084,-0.0283219701194697,-0.0925113133122075,-0.089225403238879,-0.00218264384878728,0.0908230105564683,-0.00625320322595364,-0.00984423864294352,-0.0300374325555231,-5.09329463583695e-05,0.162479378951579,-0.012192784210139,-0.149291776824598,-0.00141396643283117,0.164012115427047,-0.0698433524636758,-0.00174276123149967,0.215478430843594,-0.00362974111632547,-0.001192892473453,-0.000479961307459267,0.0086687054551803
"KEGG Ribosome biogenesis in eukaryotes",0,-8.49015361255795e-06,-5.48926442824503e-06,-7.45825535030688e-06,0,0,0,0,-6.7568024108271e-06,-6.81151373418645e-06,-1.34792658678804e-05,-0.229892477333996,-0.0374156298053526,-0.26798339408679,-0.393069451478498,0.0920569970046628,-0.0341121474390527,-0.219339924869617,-0.000326634958607542,-0.148265494251395,-0.104220223908606,-0.0284162459185904,-0.168207635708198,-0.168860913893355,0.118768088956616,-0.0385153268820255,-0.147194363275093,-0.000520667816670965,-0.103403461532418,-0.0833062573425795,-0.0401951233115033,-0.0407938950696637,-0.00566467873872365,-0.0197408529043398,-0.0476575015789058,-0.0010066026472512,-0.0298596116234365,-0.0114336685702256,-0.251917281460462,0.111241284772758,-0.00955435669542935,-0.168976053077422,-0.000230791386417549,-0.128412309051267,-0.0981898255113568,0.0526618484439874,-0.0188242240738145,-0.202288562973223,-0.00113392905282886,-0.183982485036323,-0.0519959637735217,0.0307696042664614,0.070457333984955,-6.16489602957253e-06,0.0140095408414748,0.0825095418701311,-0.0532907243219437,-0.000637566611157181,-0.132734808578091,0.102371081938514,-0.000753870477866325,-0.0952757200621988,-0.0804318626028323,-0.00225131142307697,-0.00348219424874733,-0.0612268442679923
"KEGG Protein processing in endoplasmic reticulum",-1.48897439528067e-05,-8.90016634595961e-06,-1.19618324161318e-05,-8.21797608905453e-06,-1.94702869874661e-05,-4.20066232329896e-06,-3.9106008947824e-06,-2.54306393017115e-06,-3.78152690493367e-06,-8.89099976477032e-06,-3.74254620962017e-06,-0.194709338471399,0.00663216037292557,-0.248821658574022,-0.299519233924936,0.0155458240978818,-0.00229751173261065,0.0317546676381112,-0.00130276155229615,0.0550866202253874,-0.0243067011180882,-0.0338926053101792,-0.15446486069508,-0.0944707331392869,-0.0401010795019577,-0.00957346002545106,-0.125938827452037,-0.00139296674553033,0.0352914092901864,0.00438469004242405,-0.0318431815163384,-0.0233229014689899,0.033742090517035,0.057488259354281,0.0395549201932378,-0.0011072730618834,0.0294897973242551,-0.0277874720687225,-0.188235250221846,0.0131357368985703,-0.0410710050604415,0.0029862787424272,-0.00118952751633045,0.0263607168383288,0.0235520874083947,0.0535848130458609,-0.01829717623091,-0.00805761778309576,-0.000776668972481462,0.036552010290615,-0.0136083361313855,0.00490848051155524,-0.0307218736272195,-2.34342153288982e-05,0.116363548542186,-0.00604348650748223,-0.0302000756692311,-0.00139897274565894,0.0359060561725501,-0.0365482697776048,-0.00078150723399876,0.154361519244793,0.0267812925137611,-0.000972663848910263,-0.00103477539953003,-0.0161063211792285
"KEGG Ubiquitin mediated proteolysis",-1.72723504592427e-05,-2.31307951179994e-05,-6.55285877174802e-06,-6.09070253871213e-06,-5.28853418349024e-06,-5.49061595402592e-06,-1.23579400252357e-05,-9.45734715314789e-06,-2.03758730432007e-05,0,0,-0.133244177378399,-0.0317728390419607,-0.181870075721563,-0.376422202299024,0.0341424039855062,-0.102228600559225,0.109095906992956,0.0126182701708531,-0.00124412729318996,-0.0829155083362757,-0.0137274504004441,-0.105092581423377,-0.0787403086159372,0.0144731726136839,-0.0521599551019087,0.0197471305636534,-0.00130577340594608,0.0344653019667243,-0.0551015957272325,-0.0365056430715567,0.00970293508175996,-0.00183672262863522,0.00881821597325414,0.0648177208378013,-0.00105700452646496,-0.0203322010074482,-0.0229895316825078,-0.199379482928023,0.0143488656025592,-0.103985793177384,0.123491296795816,0.0198025359456182,0.0387032072320057,-0.0862841319392483,0.0403092305143196,0.0078190894177725,0.0857431107658834,0.0171184945976978,0.00341375104931814,-0.0319226603909511,0.0357780362069956,0.0445705041571235,-3.6361401647066e-05,0.0209988372607275,0.0116531565975142,-0.0355329099721412,0.000479251511294301,-0.0290220748129791,-0.0301270712366218,0.000700082389664883,0.149345509750245,0.0236948031805802,-0.00243667501916301,0.0600717658375869,-0.0713362736801881
